"","ID","EntrezGeneID","ORF","GB_ACC","PROBE_DERIVED_FROM_TRANSCRIPT","SPOT_ID","RosettaGeneModelID"
"400","10023816928","2027","ENO3","NM_001976","NM_001976","","HSG00302229"
"401","10025926219","","","AK025107","AK025107","","HSG00314627"
"402","10025907106","57010","CABP4","NM_145200","NM_145200","","HSG00273765"
"403","10023834775","83483","PLVAP","NM_031310","NM_031310","","HSG00307469"
"404","10023832193","83902","KRTAP17-1","NM_031964","NM_031964","","HSG00297640"
"405","10023825862","3860","KRT13","NM_002274","NM_002274","","HSG00301858"
"406","10025929697","","","BC036874","BC036874","","HSG00314631"
"407","10025915654","28517","TRDV2","AB010648","non-public","","HSG00355964"
"408","10025918428","390181","OR5AK2","NM_001005323","non-public","","HSG00273282"
"409","10023805157","10518","CIB2","NM_006383","NM_006383","","HSG00291355"
"410","10023817079","23504","RIMBP2","AB002316","AB002316","","HSG00278670"
"411","10025917907","","","BF678846","non-public","","HSG00216902"
"412","10023807700","3356","HTR2A","NM_000621","NM_000621","","HSG00284720"
"413","10025920498","","","XM_211244","XM_211244","","HSG00391663"
"414","10025911159","158046","C9orf121","NM_145283","NM_145283","","HSG00263002"
"415","10025922135","389663","","XM_209935","XM_209935","","HSG00256496"
"416","10023815995","27076","LYPD3","NM_014400","NM_014400","","HSG00306075"
"417","10025922383","27441","CECR4","AF307448","AF307448","","HSG00314868"
"418","10025912895","3344","HTLF","NM_002158","NM_002158","","HSG00211157"
"419","10025926550","","","AA057275","non-public","","HSG00212215"
"420","10023810665","1773","DNASE1","R91034","R91034_RC","","HSG00295963"
"421","10023826287","8605","PLA2G4C","NM_003706","NM_003706","","HSG00307162"
"422","10023805059","4068","SH2D1A","NM_002351","NM_002351","","HSG00254278"
"423","10025906903","3665","IRF7","NM_004029","NM_004029","","HSG00273379"
"424","10023814302","4705","NDUFA10","NM_004544","NM_004544","","HSG00216975"
"425","10025909555","64795","RMND5A","NM_022780","NM_022780","","HSG00212605"
"426","10023828032","6401","SELE","NM_000450","NM_000450","","HSG00205932"
"427","10025905369","23533","PIK3R5","NM_014308","NM_014308","","HSG00302424"
"428","10025920457","","","AI798364","non-public","","HSG00352443"
"429","10023848605","10811","NOXA1","AF039697","AF039697","","HSG00317597"
"430","10023850408","63027","C6orf85","NM_021945","NM_021945","","HSG00243614"
"431","10023821191","1160","CKMT2","NM_001825","NM_001825","","HSG00236960"
"432","10025933729","","","BC023258","BC023258","","HSG00293359"
"433","10025929120","","","XM_070278","XM_070278","","HSG00364696"
"434","10025935143","","","AL832442","AL832442","","HSG00377938"
"435","10023821222","9194","SLC16A7","NM_004731","NM_004731","","HSG00277634"
"436","10023821283","23230","VPS13A","NM_001018037","non-public","","HSG00260643"
"437","10023836802","","","","non-public","ENSEMBLE: ENST00000289264","HSG00381996"
"438","10023817086","","","NM_014074","NM_014074","","HSG00206451"
"439","10023807900","9087","TMSB4Y","NM_004202","NM_004202","","HSG00312977"
"440","10025911638","57508","INTS2","NM_020748","NM_020748","","HSG00301575"
"441","10025928175","","","BF507735","non-public","","HSG00272667"
"442","10025920343","","","BE001733","non-public","","HSG00229458"
"443","10025927210","389715","","AK128180","non-public","","HSG00262884"
"444","10025915735","652991","","XM_064560","XM_064560","","HSG00377671"
"445","10026393088","7323","UBE2D3","NM_003340","NM_003340","","HSG00229051"
"446","10023843919","5575","PRKAR1B","M65066","M65066","","HSG00317942"
"447","10023821874","","","AA703154","non-public","","HSG00213920"
"448","10023812363","4869","NPM1","NM_002520","NM_002520","","HSG00237262"
"449","10025925213","","","XM_174313","XM_174313","","HSG00364477"
"450","10025921469","","","AL157478","AL157478","","HSG00366287"
"451","10025924495","442322","","XM_498213","non-public","","HSG00355963"
"452","10025911378","","","NM_024978","NM_024978","","HSG00237868"
"453","10025908377","27091","CACNG5","NM_145811","NM_145811","","HSG00303063"
"454","10023815774","54967","CXorf48","NM_017863","NM_017863","","HSG00254509"
"455","10025917043","440384","","XM_498646","non-public","","HSG00295658"
"456","10025922913","","","AL564450","non-public","","HSG00296118"
"457","10023821534","202052","DNAJC18","NM_152686","non-public","","HSG00237582"
"458","10023819250","","","AK126393","non-public","","HSG00352940"
"459","10025935591","","","AK024819","AK024819","","HSG00234041"
"460","10025907121","23615","PYY2","NM_021093","NM_021093","","HSG00297620"
"461","10025925519","","","XM_061849","XM_061849","","HSG00363537"
"462","10023818466","10085","EDIL3","NM_005711","NM_005711","","HSG00237917"
"463","10023804949","","","AI373248","non-public","","HSG00247850"
"464","10023826625","11215","AKAP11","NM_016248","NM_016248","","HSG00284540"
"465","10023813461","196264","","NM_198275","non-public","","HSG00274716"
"466","10023811880","51665","ASB1","NM_016114","NM_016114","","HSG00214320"
"467","10025907234","92935","MARS2","NM_138395","NM_138395","","HSG00213061"
"468","10025910680","958","CD40","NM_152854","NM_152854","","HSG00312367"
"469","10025914177","54076","C21orf37","NM_001005521","non-public","","HSG00316763"
"470","10025912065","84662","GLIS2","NM_032575","NM_032575","","HSG00296059"
"471","10025933029","","","XM_068038","XM_068038","","HSG00381343"
"472","10023810050","4618","MYF6","NM_002469","NM_002469","","HSG00277610"
"473","10025907742","3570","IL6R","NM_000565","NM_000565","","HSG00205187"
"474","10023824498","","","AF086267","non-public","","HSG00234577"
"475","10025916556","","","AK055853","AK055853","","HSG00201335"
"476","10025904361","56344","CABP5","NM_019855","NM_019855","","HSG00306962"
"477","10025933486","","","AI138254","non-public","","HSG00349664"
"478","10023806409","3488","IGFBP5","NM_000599","NM_000599","","HSG00214338"
"479","10025932760","","","XM_066694","XM_066694","","HSG00408023"
"480","10023815518","55714","ODZ3","NM_018104","NM_018104","","HSG00227956"
"481","10025931383","7117","TMSL3","NM_183049","non-public","","HSG00356185"
"482","10033668873","6517","SLC2A4","NM_001042","NM_001042","","HSG00298190"
"483","10025920400","","","XM_061914","XM_061914","","HSG00368090"
"484","10023806036","3223","HOXC6","NM_004503","NM_004503","","HSG00276811"
"485","10023810450","6433","SFRS8","NM_004592","NM_004592","","HSG00277768"
"486","10023828510","79959","CEP76","NM_024899","NM_024899","","HSG00303820"
"487","10025911615","9061","PAPSS1","NM_005443","NM_005443","","HSG00228570"
"488","10025904871","10172","ZNF256","NM_005773","NM_005773","","HSG00307503"
"489","10025920366","","","BE378852","non-public","","HSG00394616"
"490","10025920009","","","XM_071250","XM_071250","","HSG00378629"
"491","10025907049","9975","NR1D2","NM_005126","NM_005126","","HSG00225880"
"492","10023820377","55321","C20orf46","NM_018354","NM_018354","","HSG00312111"
"493","10025928527","392390","OR1L6","XM_373315","non-public","","HSG00261360"
"494","10025930691","","","AK096842","AK096842","","HSG00311491"
"495","10025915776","","","BX099932","non-public","","HSG00289983"
"496","10023808212","","","AA699332","non-public","","HSG00274618"
"497","10025935522","","","XM_210685","XM_210685","","HSG00250800"
"498","10025915656","286411","","AK054978","AK054978","","HSG00252282"
"499","10025911442","4968","OGG1","NM_016821","NM_016821","","HSG00220341"
"500","10023818871","","","AK022228","non-public","","HSG00223019"
"501","10025908935","8994","LIMD1","NM_014240","NM_014240","","HSG00225348"
"502","10023816107","27230","","NM_014445","NM_014445","","HSG00220734"
"503","10025918960","","","BC039377","BC039377","","HSG00316147"
"504","10025916406","","","BC020582","non-public","","HSG00316371"
"505","10023842601","","","AF075114","AF075114","","HSG00234695"
"506","10025905414","","","NM_182794","NM_182794","","HSG00429858"
"507","10025929880","391362","","XM_065732","XM_065732","","HSG00211677"
"508","10025921798","","","XM_210534","XM_210534","","HSG00361854"
"509","10025920759","","","AI357503","non-public","","HSG00357484"
"510","10023814809","8602","C4orf9","AF040965","AF040965","","HSG00227714"
"511","10025922514","","","XM_174728","XM_174728","","HSG00235321"
"512","10025907164","203080","C8orf5","NM_182754","NM_182754","","HSG00259696"
"513","10023834985","23205","ACSBG1","NM_015162","NM_015162","","HSG00290695"
"514","10023824563","89","ACTN3","NM_001104","NM_001104","","HSG00271796"
"515","10023825082","5037","PEBP1","NM_002567","NM_002567","","HSG00277469"
"516","10023825964","22983","MAST1","AB023190","AB023190","","HSG00305670"
"517","10025928057","286467","","AK097911","AK097911","","HSG00252183"
"518","10025916167","","","BC041378","BC041378","","HSG00247203"
"519","10023806778","","","BX100813","non-public","","HSG00228054"
"520","10023806264","9582","APOBEC3B","NM_004900","NM_004900","","HSG00314527"
"521","10025919113","","","BC042024","non-public","","HSG00221476"
"522","10025929425","","","BI915837","non-public","","HSG00297531"
"523","10023819349","11186","RASSF1","NM_007182","NM_007182","","HSG00221695"
"524","10031920445","26260","FBXO25","","non-public","ENSEMBLE: ENST00000344790","HSG00257819"
"525","10023836364","114799","ESCO1","AB067498","AB067498","","HSG00303730"
"526","10023808040","5445","PON2","NM_000305","NM_000305","","HSG00251075"
"527","10025924761","440454","","XM_498677","non-public","","HSG00299635"
"528","10025922580","","","","non-public","RosettaGeneID: HSG00365105","HSG00365105"
"529","10023819482","5336","PLCG2","NM_002661","NM_002661","","HSG00294575"
"530","10023806487","3301","DNAJA1","NM_001539","NM_001539","","HSG00263014"
"531","10031919961","57642","COL20A1","NM_020882","NM_020882","","HSG00311399"
"532","10025913966","","","BX098413","non-public","","HSG00222894"
"533","10023835418","140710","C20orf117","","non-public","ENSEMBLE: ENST00000279034","HSG00312243"
"534","10033668430","356","FASLG","NM_000639","NM_000639","","HSG00203802"
"535","10023804800","1394","CRHR1","NM_004382","NM_004382","","HSG00297709"
"536","10031920856","159162","RBMY2FP","BC026077","BC026077","","HSG00354351"
"537","10025910848","9854","TMEM24","NM_014807","NM_014807","","HSG00271440"
"538","10025911279","283518","KCNRG","NM_173605","NM_173605","","HSG00284974"
"539","10025916749","143506","","XM_171426","non-public","","HSG00275035"
"540","10025920477","","","AJ296371","non-public","","HSG00397036"
"541","10025903139","2947","GSTM3","NM_000849","NM_000849","","HSG00205878"
"542","10023828894","126567","KIAA1957","AB075837","AB075837","","HSG00308213"
"543","10025906786","84246","MED10","NM_032286","NM_032286","","HSG00236682"
"544","10033668608","479559","","XM_536698","XM_536698","","CFG00138918"
"545","10033668917","8841","HDAC3","NM_003883","NM_003883","","HSG00236619"
"546","10025927578","","","AA405106","non-public","","HSG00239734"
"547","10025921077","","","BC040175","BC040175","","HSG00216051"
"548","10023804737","6558","SLC12A2","NM_001046","NM_001046","","HSG00236691"
"549","10025926893","","","AK056401","AK056401","","HSG00224013"
"550","10025904307","283130","","NM_182556","NM_182556","","HSG00272317"
"551","10025902561","90102","PHLDB2","NM_145753","NM_145753","","HSG00225298"
"552","10025910966","8484","GALR3","NM_003614","NM_003614","","HSG00314654"
"553","10025905971","140707","BRI3BP","NM_080626","NM_080626","","HSG00277619"
"554","10023828173","","","AI498940","non-public","","HSG00267797"
"555","10023821626","387486","C21orf131","AK094858","non-public","","HSG00316531"
"556","10031920638","389741","RP11-262H14.4","NM_203448","NM_203448","","HSG00261400"
"557","10025920503","","","BQ717404","non-public","","HSG00362773"
"558","10025922058","","","AI076181","non-public","","HSG00284238"
"559","10025912370","25879","WDSOF1","NM_015420","NM_015420","","HSG00258073"
"560","10025902355","3460","IFNGR2","NM_005534","NM_005534","","HSG00315791"
"561","10025927259","25782","RAB3GAP2","NM_012414","non-public","","HSG00204556"
"562","10025930611","","","AF086502","AF086502","","HSG00275809"
"563","10023825703","11273","ATXN2L","NM_007245","NM_007245","","HSG00294715"
"564","10031920682","","","","non-public","ENSEMBLE: ENST00000355000","HSG00349979"
"565","10023836232","84726","KIAA0515","NM_032640","NM_032640","","HSG00352888"
"566","10025912909","80863","PRRT1","NM_030651","NM_030651","","HSG00242399"
"567","10025933117","","","XM_070239","XM_070239","","HSG00363247"
"568","10025931452","","","","non-public","RosettaGeneID: HSG00369097","HSG00369097"
"569","10025925676","","","BM469422","non-public","","HSG00284105"
"570","10025910301","11261","","NM_007236","NM_007236","","HSG00290301"
"571","10025930353","","","BG572427","non-public","","HSG00207044"
"572","10025934418","","","AW013808","non-public","","HSG00243815"
"573","10023845549","","","AK021481","AK021481","","HSG00284654"
"574","10033668466","608","TNFRSF17","NM_001192","NM_001192","","HSG00296860"
"575","10025909939","84186","ZCCHC7","NM_032226","NM_032226","","HSG00261798"
"576","10023818360","253842","","BC027988","non-public","","HSG00265121"
"577","10025907882","283375","SLC39A5","NM_173596","NM_173596","","HSG00276856"
"578","10025906240","3142","HLX1","NM_021958","NM_021958","","HSG00200266"
"579","10025922676","441204","","XM_166493","XM_166493","","HSG00246636"
"580","10025904565","54566","EPB41L4B","NM_019114","NM_019114","","HSG00260715"
"581","10031920761","","","","non-public","ENSEMBLE: ENST00000313410","HSG00239329"
"582","10025906631","3479","IGF1","NM_000618","NM_000618","","HSG00276778"
"583","10023820296","3176","HNMT","NM_006895","NM_006895","","HSG00216305"
"584","10025930117","","","BG533339","non-public","","HSG00206173"
"585","10023829368","140766","ADAMTS14","NM_080722","NM_080722","","HSG00269661"
"586","10023811504","22903","BTBD3","NM_014962","NM_014962","","HSG00311386"
"587","10025917740","442191","OR5U1","NM_030946","non-public","","HSG00245051"
"588","10023818302","332","BIRC5","NM_001168","NM_001168","","HSG00301928"
"589","10025908589","170692","ADAMTS18","NM_139054","NM_139054","","HSG00294736"
"590","10023827610","64834","ELOVL1","NM_016031","NM_016031","","HSG00205645"
"591","10023818566","53347","UBASH3A","NM_018961","NM_018961","","HSG00315778"
"592","10025921772","150223","","NM_001017964","non-public","","HSG00315397"
"593","10025918146","164395","TTLL9","AK093491","AK093491","","HSG00311272"
"594","10023823162","26762","HAVCR1","NM_012206","NM_012206","","HSG00237071"
"595","10023828947","","","AK023878","AK023878","","HSG00246243"
"596","10023819933","6045","RNF2","NM_007212","NM_007212","","HSG00206661"
"597","10025914191","","","Z39032","non-public","","HSG00429306"
"598","10023820513","","","AF086517","non-public","","HSG00203896"
"599","10023815139","","","AI082842","non-public","","HSG00269280"
"600","10025930039","54625","PARP14","AK022542","AK022542","","HSG00220200"
"601","10025902426","7326","UBE2G1","NM_182682","NM_182682","","HSG00297669"
"602","10025924183","","","AK124190","non-public","","HSG00247215"
"603","10025904933","51384","WNT16","NM_016087","NM_016087","","HSG00249498"
"604","10025930704","","","XM_102202","XM_102202","","HSG00362928"
"605","10025910068","30815","ST6GALNAC6","NM_013443","NM_013443","","HSG00261984"
"606","10025906275","27148","STK36","NM_015690","NM_015690","","HSG00211301"
"607","10025920945","","","T60830","non-public","","HSG00428543"
"608","10023825441","","","AI095764","non-public","","HSG00211329"
