"","ID_REF"
"10931","10023837056"
"10932","10023837057"
"10933","10023837061"
"10934","10023837069"
"10935","10023837075"
"10936","10023837084"
"10937","10023837087"
"10938","10023837090"
"10939","10023837094"
"10940","10023837108"
"10941","10023837114"
"10942","10023837115"
"10943","10023837116"
"10944","10023837125"
"10945","10023837131"
"10946","10023837138"
"10947","10023837150"
"10948","10023837163"
"10949","10023837169"
"10950","10023837172"
"10951","10023837173"
"10952","10023837180"
"10953","10023837181"
"10954","10023837187"
"10955","10023837192"
"10956","10023837198"
"10957","10023837201"
"10958","10023837202"
"10959","10023837221"
"10960","10023837222"
"10961","10023837225"
"10962","10023837228"
"10963","10023837231"
"10964","10023837232"
"10965","10023837242"
"10966","10023837250"
"10967","10023837252"
"10968","10023837254"
"10969","10023837255"
"10970","10023837258"
"10971","10023837259"
"10972","10023837266"
"10973","10023837270"
"10974","10023837273"
"10975","10023837274"
"10976","10023837275"
"10977","10023837297"
"10978","10023837298"
"10979","10023837299"
"10980","10023837306"
"10981","10023837307"
"10982","10023837311"
"10983","10023837312"
"10984","10023837314"
"10985","10023837319"
"10986","10023837320"
"10987","10023837321"
"10988","10023837324"
"10989","10023837325"
"10990","10023837332"
"10991","10023837340"
"10992","10023837351"
"10993","10023837354"
"10994","10023837356"
"10995","10023837358"
"10996","10023837371"
"10997","10023837373"
"10998","10023837385"
"10999","10023837393"
"11000","10023837396"
"11001","10023837397"
"11002","10023837400"
"11003","10023837402"
"11004","10023837407"
"11005","10023837421"
"11006","10023837424"
"11007","10023837427"
"11008","10023837428"
"11009","10023837432"
"11010","10023837433"
"11011","10023837443"
"11012","10023837450"
"11013","10023837455"
"11014","10023837463"
"11015","10023837472"
"11016","10023837474"
"11017","10023837481"
"11018","10023837483"
"11019","10023837485"
"11020","10023837493"
"11021","10023837499"
"11022","10023837522"
"11023","10023837526"
"11024","10023837535"
"11025","10023837541"
"11026","10023837542"
"11027","10023837549"
"11028","10023837555"
"11029","10023837556"
"11030","10023837561"
"11031","10023837562"
"11032","10023837567"
"11033","10023837572"
"11034","10023837574"
"11035","10023837581"
"11036","10023837584"
"11037","10023837599"
"11038","10023837613"
"11039","10023837618"
"11040","10023837619"
"11041","10023837620"
"11042","10023837625"
"11043","10023837644"
"11044","10023837651"
"11045","10023837654"
"11046","10023837661"
"11047","10023837663"
"11048","10023837668"
"11049","10023837669"
"11050","10023837682"
"11051","10023837684"
"11052","10023837687"
"11053","10023837697"
"11054","10023837699"
"11055","10023837708"
"11056","10023837709"
"11057","10023837732"
"11058","10023837747"
"11059","10023837750"
"11060","10023837758"
"11061","10023837769"
"11062","10023837771"
"11063","10023837772"
"11064","10023837774"
"11065","10023837777"
"11066","10023837781"
"11067","10023837782"
"11068","10023837795"
"11069","10023837812"
"11070","10023837820"
"11071","10023837829"
"11072","10023837831"
"11073","10023837835"
"11074","10023837838"
"11075","10023837841"
"11076","10023837843"
"11077","10023837846"
"11078","10023837847"
"11079","10023837859"
"11080","10023837861"
"11081","10023837863"
"11082","10023837867"
"11083","10023837875"
"11084","10023837879"
"11085","10023837895"
"11086","10023837906"
"11087","10023837916"
"11088","10023837926"
"11089","10023837928"
"11090","10023837930"
"11091","10023837938"
"11092","10023837940"
"11093","10023837943"
"11094","10023837945"
"11095","10023837954"
"11096","10023837955"
"11097","10023837956"
"11098","10023837957"
"11099","10023837965"
"11100","10023837969"
"11101","10023837971"
"11102","10023837977"
"11103","10023837979"
"11104","10023837981"
"11105","10023837984"
"11106","10023837988"
"11107","10023837989"
"11108","10023837990"
"11109","10023838006"
"11110","10023838007"
"11111","10023838008"
"11112","10023838012"
"11113","10023838016"
"11114","10023838018"
"11115","10023838019"
"11116","10023838030"
"11117","10023838031"
"11118","10023838041"
"11119","10023838043"
"11120","10023838052"
"11121","10023838054"
"11122","10023838066"
"11123","10023838076"
"11124","10023838077"
"11125","10023838082"
"11126","10023838098"
"11127","10023838105"
"11128","10023838115"
"11129","10023838117"
"11130","10023838118"
"11131","10023838122"
"11132","10023838127"
"11133","10023838129"
"11134","10023838132"
"11135","10023838152"
"11136","10023838154"
"11137","10023838155"
"11138","10023838160"
"11139","10023838164"
"11140","10023838180"
"11141","10023838187"
"11142","10023838192"
"11143","10023838198"
"11144","10023838202"
"11145","10023838203"
"11146","10023838210"
"11147","10023838213"
"11148","10023838218"
"11149","10023838226"
"11150","10023838231"
"11151","10023838246"
"11152","10023838253"
"11153","10023838261"
"11154","10023838265"
"11155","10023838267"
"11156","10023838271"
"11157","10023838274"
"11158","10023838278"
"11159","10023838281"
"11160","10023838282"
"11161","10023838285"
"11162","10023838286"
"11163","10023838290"
"11164","10023838296"
"11165","10023838301"
"11166","10023838304"
"11167","10023838305"
"11168","10023838306"
"11169","10023838310"
"11170","10023838314"
"11171","10023838317"
"11172","10023838318"
"11173","10023838320"
"11174","10023838326"
"11175","10023838337"
"11176","10023838351"
"11177","10023838352"
"11178","10023838356"
"11179","10023838367"
"11180","10023838368"
"11181","10023838370"
"11182","10023838380"
"11183","10023838387"
"11184","10023838392"
"11185","10023838399"
"11186","10023838401"
"11187","10023838404"
"11188","10023838412"
"11189","10023838423"
"11190","10023838424"
"11191","10023838437"
"11192","10023838438"
"11193","10023838440"
"11194","10023838451"
"11195","10023838452"
"11196","10023838454"
"11197","10023838455"
"11198","10023838457"
"11199","10023838466"
"11200","10023838467"
"11201","10023838472"
"11202","10023838476"
"11203","10023838491"
"11204","10023838493"
"11205","10023838505"
"11206","10023838507"
"11207","10023838518"
"11208","10023838520"
"11209","10023838523"
"11210","10023838527"
"11211","10023838528"
"11212","10023838535"
"11213","10023838542"
"11214","10023838544"
"11215","10023838551"
"11216","10023838552"
"11217","10023838553"
"11218","10023838559"
"11219","10023838563"
"11220","10023838571"
"11221","10023838572"
"11222","10023838583"
"11223","10023838588"
"11224","10023838596"
"11225","10023838599"
"11226","10023838614"
"11227","10023838620"
"11228","10023838634"
"11229","10023838636"
"11230","10023838638"
"11231","10023838639"
"11232","10023838651"
"11233","10023838657"
"11234","10023838693"
"11235","10023838698"
"11236","10023838699"
"11237","10023838715"
"11238","10023838718"
"11239","10023838736"
"11240","10023838756"
"11241","10023838760"
"11242","10023838761"
"11243","10023838768"
"11244","10023838774"
"11245","10023838777"
"11246","10023838783"
"11247","10023838793"
"11248","10023838800"
"11249","10023838816"
"11250","10023838820"
"11251","10023838823"
"11252","10023838825"
"11253","10023838829"
"11254","10023838835"
"11255","10023838854"
"11256","10023838856"
"11257","10023838859"
"11258","10023838865"
"11259","10023838866"
"11260","10023838873"
"11261","10023838876"
"11262","10023838878"
"11263","10023838890"
"11264","10023838892"
"11265","10023838894"
"11266","10023838901"
"11267","10023838909"
"11268","10023838910"
"11269","10023838911"
"11270","10023838923"
"11271","10023838925"
"11272","10023838927"
"11273","10023838928"
"11274","10023838930"
"11275","10023838931"
"11276","10023838943"
"11277","10023838958"
"11278","10023838960"
"11279","10023838966"
"11280","10023838968"
"11281","10023838969"
"11282","10023838980"
"11283","10023838983"
"11284","10023838986"
"11285","10023838991"
"11286","10023838995"
"11287","10023839002"
"11288","10023839004"
"11289","10023839005"
"11290","10023839006"
"11291","10023839013"
"11292","10023839018"
"11293","10023839021"
"11294","10023839023"
"11295","10023839024"
"11296","10023839029"
"11297","10023839031"
"11298","10023839034"
"11299","10023839037"
"11300","10023839048"
"11301","10023839051"
"11302","10023839053"
"11303","10023839061"
"11304","10023839064"
"11305","10023839069"
"11306","10023839076"
"11307","10023839079"
"11308","10023839081"
"11309","10023839083"
"11310","10023839086"
"11311","10023839102"
"11312","10023839107"
"11313","10023839114"
"11314","10023839119"
"11315","10023839153"
"11316","10023839158"
"11317","10023839160"
"11318","10023839163"
"11319","10023839175"
"11320","10023839180"
"11321","10023839183"
"11322","10023839207"
"11323","10023839214"
"11324","10023839218"
"11325","10023839220"
"11326","10023839230"
"11327","10023839237"
"11328","10023839249"
"11329","10023839258"
"11330","10023839264"
"11331","10023839274"
"11332","10023839276"
"11333","10023839280"
"11334","10023839282"
"11335","10023839295"
"11336","10023839301"
"11337","10023839307"
"11338","10023839309"
"11339","10023839313"
"11340","10023839315"
"11341","10023839319"
"11342","10023839325"
"11343","10023839348"
"11344","10023839349"
"11345","10023839353"
"11346","10023839355"
"11347","10023839356"
"11348","10023839357"
"11349","10023839361"
"11350","10023839365"
"11351","10023839367"
"11352","10023839376"
"11353","10023839391"
"11354","10023839395"
"11355","10023839397"
"11356","10023839404"
"11357","10023839406"
"11358","10023839408"
"11359","10023839425"
"11360","10023839434"
"11361","10023839438"
"11362","10023839439"
"11363","10023839454"
"11364","10023839456"
"11365","10023839465"
"11366","10023839473"
"11367","10023839476"
"11368","10023839484"
"11369","10023839485"
"11370","10023839496"
"11371","10023839497"
"11372","10023839498"
"11373","10023839500"
"11374","10023839502"
"11375","10023839503"
"11376","10023839509"
"11377","10023839511"
"11378","10023839520"
"11379","10023839541"
"11380","10023839552"
"11381","10023839555"
"11382","10023839559"
"11383","10023839569"
"11384","10023839575"
"11385","10023839577"
"11386","10023839586"
"11387","10023839589"
"11388","10023839593"
"11389","10023839594"
"11390","10023839598"
"11391","10023839599"
"11392","10023839601"
"11393","10023839617"
"11394","10023839619"
"11395","10023839621"
"11396","10023839626"
"11397","10023839629"
"11398","10023839635"
"11399","10023839636"
"11400","10023839652"
"11401","10023839678"
"11402","10023839680"
"11403","10023839690"
"11404","10023839691"
"11405","10023839704"
"11406","10023839705"
"11407","10023839707"
"11408","10023839710"
"11409","10023839716"
"11410","10023839721"
"11411","10023839722"
"11412","10023839723"
"11413","10023839725"
"11414","10023839727"
"11415","10023839731"
"11416","10023839743"
"11417","10023839746"
"11418","10023839749"
"11419","10023839753"
"11420","10023839756"
"11421","10023839759"
"11422","10023839763"
"11423","10023839776"
"11424","10023839779"
"11425","10023839783"
"11426","10023839790"
"11427","10023839792"
"11428","10023839810"
"11429","10023839812"
"11430","10023839813"
"11431","10023839816"
"11432","10023839819"
"11433","10023839831"
"11434","10023839839"
"11435","10023839851"
"11436","10023839852"
"11437","10023839856"
"11438","10023839857"
"11439","10023839873"
"11440","10023839874"
"11441","10023839878"
"11442","10023839883"
"11443","10023839885"
"11444","10023839896"
"11445","10023839908"
"11446","10023839920"
"11447","10023839932"
"11448","10023839933"
"11449","10023839948"
"11450","10023839955"
"11451","10023839978"
"11452","10023839979"
"11453","10023839988"
"11454","10023839989"
"11455","10023839990"
"11456","10023839997"
"11457","10023840001"
"11458","10023840007"
"11459","10023840013"
"11460","10023840019"
"11461","10023840020"
"11462","10023840024"
"11463","10023840038"
"11464","10023840057"
"11465","10023840066"
"11466","10023840077"
"11467","10023840080"
"11468","10023840081"
"11469","10023840091"
"11470","10023840110"
"11471","10023840114"
"11472","10023840116"
"11473","10023840120"
"11474","10023840125"
"11475","10023840146"
"11476","10023840150"
"11477","10023840153"
"11478","10023840158"
"11479","10023840163"
"11480","10023840181"
"11481","10023840195"
"11482","10023840197"
"11483","10023840199"
"11484","10023840200"
"11485","10023840209"
"11486","10023840212"
"11487","10023840221"
"11488","10023840223"
"11489","10023840236"
"11490","10023840249"
"11491","10023840250"
"11492","10023840262"
"11493","10023840272"
"11494","10023840273"
"11495","10023840289"
"11496","10023840290"
"11497","10023840291"
"11498","10023840297"
"11499","10023840298"
"11500","10023840305"
"11501","10023840308"
"11502","10023840309"
"11503","10023840312"
"11504","10023840316"
"11505","10023840320"
"11506","10023840326"
"11507","10023840332"
"11508","10023840342"
"11509","10023840343"
"11510","10023840363"
"11511","10023840368"
"11512","10023840371"
"11513","10023840377"
"11514","10023840381"
"11515","10023840387"
"11516","10023840403"
"11517","10023840410"
"11518","10023840419"
"11519","10023840423"
"11520","10023840428"
"11521","10023840430"
"11522","10023840431"
"11523","10023840434"
"11524","10023840437"
"11525","10023840438"
"11526","10023840440"
"11527","10023840441"
"11528","10023840457"
"11529","10023840464"
"11530","10023840466"
"11531","10023840473"
"11532","10023840477"
"11533","10023840480"
"11534","10023840481"
"11535","10023840483"
"11536","10023840486"
"11537","10023840496"
"11538","10023840499"
"11539","10023840500"
"11540","10023840504"
"11541","10023840506"
"11542","10023840508"
"11543","10023840511"
"11544","10023840533"
"11545","10023840535"
"11546","10023840536"
"11547","10023840542"
"11548","10023840544"
"11549","10023840550"
"11550","10023840559"
"11551","10023840568"
"11552","10023840569"
"11553","10023840570"
"11554","10023840578"
"11555","10023840582"
"11556","10023840584"
"11557","10023840594"
"11558","10023840607"
"11559","10023840609"
"11560","10023840612"
"11561","10023840621"
"11562","10023840623"
"11563","10023840624"
"11564","10023840626"
"11565","10023840637"
"11566","10023840639"
"11567","10023840640"
"11568","10023840646"
"11569","10023840657"
"11570","10023840659"
"11571","10023840677"
"11572","10023840686"
"11573","10023840689"
"11574","10023840692"
"11575","10023840698"
"11576","10023840701"
"11577","10023840711"
"11578","10023840714"
"11579","10023840715"
"11580","10023840719"
"11581","10023840740"
"11582","10023840744"
"11583","10023840748"
"11584","10023840749"
"11585","10023840755"
"11586","10023840758"
"11587","10023840759"
"11588","10023840763"
"11589","10023840771"
"11590","10023840782"
"11591","10023840794"
"11592","10023840797"
"11593","10023840799"
"11594","10023840803"
"11595","10023840806"
"11596","10023840807"
"11597","10023840810"
"11598","10023840815"
